senior_citizen,tenure,monthly_charges,total_charges,gender_male,gender_unknown,partner_unknown,partner_yes,dependents_unknown,dependents_yes,contract_month-to-month,contract_one year,contract_two year,contract_unknown,paperless_billing_unknown,paperless_billing_yes,payment_method_credit card (automatic),payment_method_electronic check,payment_method_mailed check,payment_method_unknown,phone_service_unknown,phone_service_yes,multiple_lines_unknown,multiple_lines_yes,internet_service_fiber optic,internet_service_no,internet_service_none,internet_service_unknown,online_security_unknown,online_security_yes,online_backup_unknown,online_backup_yes,device_protection_unknown,device_protection_yes,tech_support_unknown,tech_support_yes,streaming_tv_unknown,streaming_tv_yes,streaming_movies_unknown,streaming_movies_yes,churn_unknown,churn_yes
0,1.0737339729428825,-0.020343505499911804,-0.3352985420966026,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True
1,-1.12889547565561,0.27563821481524614,-0.3352985420966026,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
1,-0.6500629868298508,-0.18261919771903357,0.12463336013909716,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False
0,-1.2246619734207618,1.896680957159077,-0.14122392436076178,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,True
1,-1.7034944622465211,-0.020343505499911804,-1.125473566770228,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False
1,1.6962162084163694,-0.020343505499911804,4.757979509308413,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
0,-0.07546400023893968,-0.020343505499911804,-0.3352985420966026,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False
0,0.020302497526212167,1.832684909523367,-0.3352985420966026,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True
0,0.020302497526212167,0.8276041256732448,2.156429957680689,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False
1,0.020302497526212167,-0.020343505499911804,-0.3352985420966026,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False
1,-0.7937127334775785,-0.020343505499911804,-0.3352985420966026,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True
0,1.0258507240603065,-0.020343505499911804,-0.3352985420966026,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True
1,-0.2669969957692434,-0.020343505499911804,-0.3352985420966026,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
0,0.6906679818822751,-0.020343505499911804,0.7842110721579946,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False
1,0.5470182352345473,-1.3711172252393604,1.947801672104215,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
1,-0.4585299912995471,0.1447891531315183,-0.3352985420966026,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False
0,1.408916715120914,-1.0179961766780325,-0.3352985420966026,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True
1,0.11606899529136401,0.007083372058249006,-0.3352985420966026,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True
1,0.06818574640878809,-0.020343505499911804,-0.3352985420966026,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True
0,0.40336848858681956,2.8669067507790365,-0.22843450756361386,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False
1,-0.21911374688666746,-0.020343505499911804,0.5598377407492218,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False
1,-0.36276349353439524,-0.19918960291042312,-0.21993201139287893,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False
1,-0.6021797379472749,-0.020343505499911804,-0.12736451275987623,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True
0,-1.0331289778904582,-0.020343505499911804,-0.3352985420966026,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False
0,1.5525664617686417,-0.020343505499911804,-0.3352985420966026,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
0,0.5470182352345473,2.202376363276084,-0.3352985420966026,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
0,-1.12889547565561,-0.020343505499911804,-0.3352985420966026,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
0,0.9779674751777306,-0.020343505499911804,1.7522014048538674,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
0,0.06818574640878809,-1.4939667809686255,-0.3352985420966026,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False
1,-0.8415959823601544,-1.1117046750017507,-0.3352985420966026,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False
1,-0.07546400023893968,-0.020343505499911804,-0.3352985420966026,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False
0,-1.6077279644813693,-0.020343505499911804,-0.3352985420966026,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True
0,1.361033466238338,-0.020343505499911804,-0.3352985420966026,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
0,-0.6979462357124268,1.208152051792734,-0.3352985420966026,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
1,-1.6556112133639451,1.4132822401964829,-1.0038330167147118,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False
